title,ad_id,desc,city,country
Housekeeper / Kitchen Assistant (Maynooth),4841439914,"Housekeeper / Kitchen Assistant required for Maynooth Lodge Private Nursing Home, Crinstown, Maynooth, Co. Kildare . Full-time position. HOUSEKEEPING JOB PURPOSE: To work as part of the team responsible for the overall cleanliness and hygiene of the Nursing Home.To interact with residents and colleagues in a positive and helpful way at all times. MUST HAVE a minimum of two years working experience in housekeeping in a work environment. MAIN RESPONSIBILITIES Housekeeping: 1. Prioritise workload on a daily basis. 2. Complete and sign off on the cleaning rota (as per daily, weekly, periodical tasks) as advised by the Nurse Manager in line with the Company’s exceptional standards in hygiene and cleanliness 3. Ensure that the following are carried out at appropriate intervals in all areas of the Nursing Home and in line with the Cleaning Rota Thorough cleaning of all areas. Dusting, vacuuming and washing down of all areas. Cleaning of all safely accessible windows. Polishing of mirrors, brass plates on doors and furniture (as applicable). Dusting of all ledges, pictures, high areas and skirting boards. Shampooing of carpets. Cleaning of curtains, chairs and all furniture. Emptying / cleaning of waste bins Cleaning bathroom areas including moping shower and tiled areas Restocking of toiletries, soaps,towels etc. KITCHEN ASSISTANT JOB PURPOSE: To assist in organizing and controlling the efficient and economic production of quality food within the allowed budget, whilst maintaining high standards of cleanliness and hygiene. MAIN RESPONSIBILITIES FoodPreparation: 1. Assist in the preparation, cooking and serving of meals. 2. Participate in Staff meetings as required. 3. Wash up after meals. Ensure all crockery and equipment is cleaned and stored appropriately, and that the overall cleaning of the kitchen area (and, where appropriate, the dining areas) is carried out effectively. 4. Ensure statutory Health and Safety standards in the kitchen and dining areas. SKILLS,KNOWLEDGE & QUALIFICATIONS Required: Basic Food Hygiene Certificate (H.A.C.C.P.) Ability to communicate effectively at all levels. English language ability must be such that the staff member is competent to communicate effectively with colleagues and or residents in relation to speaking, listening, reading and writing Team player. Proof of clearance to work through Garda Vetting Unit. Good English. 2 years previous experience in a similar role. Desired: Experience of food preparation All applications will be treated with strictest confidentiality. Only shortlisted candidates will be contacted for interview. Brindley Healthcare requires individuals to provide certain personal data in order to carry out our functions. We will treat all information and personal data that you provide as confidential, in accordance with the General Data Protection Regulation and Data Protection legislation. Full details of Brindley Healthcare’s Privacy Statements are available at Statements are available at no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Maynooth,Ireland
Housekeeper / Kitchen Assistant (Maynooth),4841440064,"Housekeeper / Kitchen Assistant required for Maynooth Lodge Private Nursing Home, Crinstown, Maynooth, Co. Kildare . Full-time position. HOUSEKEEPING JOB PURPOSE: To work as part of the team responsible for the overall cleanliness and hygiene of the Nursing Home.To interact with residents and colleagues in a positive and helpful way at all times. MUST HAVE a minimum of two years working experience in housekeeping in a work environment. MAIN RESPONSIBILITIES Housekeeping: 1. Prioritise workload on a daily basis. 2. Complete and sign off on the cleaning rota (as per daily, weekly, periodical tasks) as advised by the Nurse Manager in line with the Company’s exceptional standards in hygiene and cleanliness 3. Ensure that the following are carried out at appropriate intervals in all areas of the Nursing Home and in line with the Cleaning Rota Thorough cleaning of all areas. Dusting, vacuuming and washing down of all areas. Cleaning of all safely accessible windows. Polishing of mirrors, brass plates on doors and furniture (as applicable). Dusting of all ledges, pictures, high areas and skirting boards. Shampooing of carpets. Cleaning of curtains, chairs and all furniture. Emptying / cleaning of waste bins Cleaning bathroom areas including moping shower and tiled areas Restocking of toiletries, soaps,towels etc. KITCHEN ASSISTANT JOB PURPOSE: To assist in organizing and controlling the efficient and economic production of quality food within the allowed budget, whilst maintaining high standards of cleanliness and hygiene. MAIN RESPONSIBILITIES FoodPreparation: 1. Assist in the preparation, cooking and serving of meals. 2. Participate in Staff meetings as required. 3. Wash up after meals. Ensure all crockery and equipment is cleaned and stored appropriately, and that the overall cleaning of the kitchen area (and, where appropriate, the dining areas) is carried out effectively. 4. Ensure statutory Health and Safety standards in the kitchen and dining areas. SKILLS,KNOWLEDGE & QUALIFICATIONS Required: Basic Food Hygiene Certificate (H.A.C.C.P.) Ability to communicate effectively at all levels. English language ability must be such that the staff member is competent to communicate effectively with colleagues and or residents in relation to speaking, listening, reading and writing Team player. Proof of clearance to work through Garda Vetting Unit. Good English. 2 years previous experience in a similar role. Desired: Experience of food preparation All applications will be treated with strictest confidentiality. Only shortlisted candidates will be contacted for interview. Brindley Healthcare requires individuals to provide certain personal data in order to carry out our functions. We will treat all information and personal data that you provide as confidential, in accordance with the General Data Protection Regulation and Data Protection legislation. Full details of Brindley Healthcare’s Privacy Statements are available at Statements are available at no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Maynooth,Ireland
Housekeeper / Kitchen Assistant (Maynooth),4841439767,"Housekeeper / Kitchen Assistant required for Maynooth Lodge Private Nursing Home, Crinstown, Maynooth, Co. Kildare . Full-time position. HOUSEKEEPING JOB PURPOSE: To work as part of the team responsible for the overall cleanliness and hygiene of the Nursing Home.To interact with residents and colleagues in a positive and helpful way at all times. MUST HAVE a minimum of two years working experience in housekeeping in a work environment. MAIN RESPONSIBILITIES Housekeeping: 1. Prioritise workload on a daily basis. 2. Complete and sign off on the cleaning rota (as per daily, weekly, periodical tasks) as advised by the Nurse Manager in line with the Company’s exceptional standards in hygiene and cleanliness 3. Ensure that the following are carried out at appropriate intervals in all areas of the Nursing Home and in line with the Cleaning Rota Thorough cleaning of all areas. Dusting, vacuuming and washing down of all areas. Cleaning of all safely accessible windows. Polishing of mirrors, brass plates on doors and furniture (as applicable). Dusting of all ledges, pictures, high areas and skirting boards. Shampooing of carpets. Cleaning of curtains, chairs and all furniture. Emptying / cleaning of waste bins Cleaning bathroom areas including moping shower and tiled areas Restocking of toiletries, soaps,towels etc. KITCHEN ASSISTANT JOB PURPOSE: To assist in organizing and controlling the efficient and economic production of quality food within the allowed budget, whilst maintaining high standards of cleanliness and hygiene. MAIN RESPONSIBILITIES FoodPreparation: 1. Assist in the preparation, cooking and serving of meals. 2. Participate in Staff meetings as required. 3. Wash up after meals. Ensure all crockery and equipment is cleaned and stored appropriately, and that the overall cleaning of the kitchen area (and, where appropriate, the dining areas) is carried out effectively. 4. Ensure statutory Health and Safety standards in the kitchen and dining areas. SKILLS,KNOWLEDGE & QUALIFICATIONS Required: Basic Food Hygiene Certificate (H.A.C.C.P.) Ability to communicate effectively at all levels. English language ability must be such that the staff member is competent to communicate effectively with colleagues and or residents in relation to speaking, listening, reading and writing Team player. Proof of clearance to work through Garda Vetting Unit. Good English. 2 years previous experience in a similar role. Desired: Experience of food preparation All applications will be treated with strictest confidentiality. Only shortlisted candidates will be contacted for interview. Brindley Healthcare requires individuals to provide certain personal data in order to carry out our functions. We will treat all information and personal data that you provide as confidential, in accordance with the General Data Protection Regulation and Data Protection legislation. Full details of Brindley Healthcare’s Privacy Statements are available at Statements are available at no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Maynooth,Ireland
Crew Member,5186315925,"Position Description Join us and you'll become part of a crew, or a team, that works together to provide the best customer service . If you've visited one of our restaurants before, you’ve probably got some idea of what's involved in working here. But you might not realise the variety and scope of the role. We want every McDonald's customer to have a brilliant experience, every time they visit. That means hot food in a clean and friendly restaurant. As a Crew Member, you'll make it happen, whether you're preparing food, serving on the till or being out in the dining areas looking after our customers' needs. A franchised restaurant is a restaurant operated by a local business person trading under the McDonald's name. Currently most of our restaurants in Ireland are franchised but from a customer point of view there's no difference. Position Requirements Quite simply, you'll be working in our fast moving, high energy environment and we’re looking for a genuine smile plus an ability to connect with customers and make them feel valued. Position Attributes To join us as a Crew Member you’ll need to be confident in approaching and dealing with diverse groups of people. Friendly, courteous and helpful behaviour will come naturally to you and you’ll work well as part of a team. Effective communication skills such as attentive listening, face-to-face verbal communication and eye contact are a must. You’ll also need to understand the importance of maintaining high standards of quality and service as well as cleanliness. The ability to maintain high energy levels whilst working both efficiently and productively is essential. Finally, your appearance should be smart and clean. Additional Information N/A Back to top no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",null,Ireland
Housekeeper / Kitchen Assistant (Maynooth),4841440476,"Housekeeper / Kitchen Assistant required for Maynooth Lodge Private Nursing Home, Crinstown, Maynooth, Co. Kildare . Full-time position. HOUSEKEEPING JOB PURPOSE: To work as part of the team responsible for the overall cleanliness and hygiene of the Nursing Home.To interact with residents and colleagues in a positive and helpful way at all times. MUST HAVE a minimum of two years working experience in housekeeping in a work environment. MAIN RESPONSIBILITIES Housekeeping: 1. Prioritise workload on a daily basis. 2. Complete and sign off on the cleaning rota (as per daily, weekly, periodical tasks) as advised by the Nurse Manager in line with the Company’s exceptional standards in hygiene and cleanliness 3. Ensure that the following are carried out at appropriate intervals in all areas of the Nursing Home and in line with the Cleaning Rota Thorough cleaning of all areas. Dusting, vacuuming and washing down of all areas. Cleaning of all safely accessible windows. Polishing of mirrors, brass plates on doors and furniture (as applicable). Dusting of all ledges, pictures, high areas and skirting boards. Shampooing of carpets. Cleaning of curtains, chairs and all furniture. Emptying / cleaning of waste bins Cleaning bathroom areas including moping shower and tiled areas Restocking of toiletries, soaps,towels etc. KITCHEN ASSISTANT JOB PURPOSE: To assist in organizing and controlling the efficient and economic production of quality food within the allowed budget, whilst maintaining high standards of cleanliness and hygiene. MAIN RESPONSIBILITIES FoodPreparation: 1. Assist in the preparation, cooking and serving of meals. 2. Participate in Staff meetings as required. 3. Wash up after meals. Ensure all crockery and equipment is cleaned and stored appropriately, and that the overall cleaning of the kitchen area (and, where appropriate, the dining areas) is carried out effectively. 4. Ensure statutory Health and Safety standards in the kitchen and dining areas. SKILLS,KNOWLEDGE & QUALIFICATIONS Required: Basic Food Hygiene Certificate (H.A.C.C.P.) Ability to communicate effectively at all levels. English language ability must be such that the staff member is competent to communicate effectively with colleagues and or residents in relation to speaking, listening, reading and writing Team player. Proof of clearance to work through Garda Vetting Unit. Good English. 2 years previous experience in a similar role. Desired: Experience of food preparation All applications will be treated with strictest confidentiality. Only shortlisted candidates will be contacted for interview. Brindley Healthcare requires individuals to provide certain personal data in order to carry out our functions. We will treat all information and personal data that you provide as confidential, in accordance with the General Data Protection Regulation and Data Protection legislation. Full details of Brindley Healthcare’s Privacy Statements are available at Statements are available at no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Maynooth,Ireland
Crew Member,5203695209,"Since 1954, McDonald’s has been dedicated to serving quality food and quick service at an affordable price for our customers. Visit your nearby McDonald’s and choose from a large menu of favorites, including McCafé® drinks, All Day Breakfast, sandwiches from our Signature Crafted® Recipes menu, delicious burgers and more!Restaurants nationwide offer numerous amenities to ensure every customer has an enjoyable experience. Find out if your local McDonald’s is open 24 hours*, offers drive thru or McDelivery®, has a PlayPlace and more from our restaurant locator. Next time you’re looking for a tasty treat, head to a McDonald’s near you. For information on coupons and deals, download the McDonald’s App today!Job SummaryJoin us and you'll become part of a crew, or a team, that works together to provide the best customer service. If you've visited one of our restaurants before, you’ve probably got some idea of what's involved in working here. But you might not realise the variety and scope of the role. We want every McDonald's customer to have a brilliant experience, every time they visit. That means hot food in a clean and friendly restaurant. As a Crew Member, you'll make it happen, whether you're preparing food, serving on the till or being out in the dining areas looking after our customers' needs. A franchised restaurant is a restaurant operated by a local business person trading under the McDonald's name. Currently most of our restaurants in Ireland are franchised but from a customer point of view there's no difference. What you’ll doQuite simply, you'll be working in our fast moving, high energy environment and we’re looking for a genuine smile plus an ability to connect with customers and make them feel valued. What we offer youTo join us as a Crew Member you’ll need to be confident in approaching and dealing with diverse groups of people. Friendly, courteous and helpful behaviour will come naturally to you and you’ll work well as part of a team. Effective communication skills such as attentive listening, face-to-face verbal communication and eye contact are a must. You’ll also need to understand the importance of maintaining high standards of quality and service as well as cleanliness. The ability to maintain high energy levels whilst working both efficiently and productively is essential. Finally, your appearance should be smart and clean. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",null,Ireland
"Crew Member - Full Time, Monday to Sunday",5198337922,"Position Description What I Do • Deliver hot fresh food, in a clean and friendly restaurant, giving customers a great experience each visit, every time • Consistently deliver the highest standards of quality, service and cleanliness in the restaurant • Provide friendly, fast and accurate service Position Requirements Deliver A Great Customer Experience • Prepare the customer’s meal with care and respect – give your customers gold standard food and drink every time • Make it special – be welcoming, personalise your comments and connect with your customers • Make it genuine – give the customer your full attention, smile, use eye contact and body language that is enthusiastic and energetic • Adapt to each customer’s needs – give them an individual experience that exceeds their expectations, e. g.: o Be patient with customers who need help, offer to explain the menu o Get to know regular customers and treat them individually o Use positive gestures, e. g. offer to clear trays, help parents with pushchairs or make a child’s visit special • Use initiative and confidence when interacting with customers • Answer customer queries confidently and professionally – keep up-to-date with knowledge on our food and promotions • Treat all customers and colleagues with courtesy and respect • Work as a supportive team member McDonald's is an equal opportunities employer. Position Attributes Quality, Service & Cleanliness • Complete tasks and activities in line with training, company guidelines and management direction • Adhere to McDonald’s standards of quality, service and cleanliness • Follow all workplace safety, security and food hygiene procedures • Follow our guidelines and take pride in your personal appearance • Take responsibility for your training in all areas; look for opportunities to improve and develop Additional Information Additional rates paid for all hours between 0000 - 0700 everyday and all day on Sunday's. Back to top no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",null,Ireland
Crew Member - Full Time,5203695864,"Position Description What I Do • Deliver hot fresh food, in a clean and friendly restaurant, giving customers a great experience each visit, every time • Consistently deliver the highest standards of quality, service and cleanliness in the restaurant • Provide friendly, fast and accurate service Position Requirements Deliver A Great Customer Experience • Prepare the customer’s meal with care and respect – give your customers gold standard food and drink every time • Make it special – be welcoming, personalise your comments and connect with your customers • Make it genuine – give the customer your full attention, smile, use eye contact and body language that is enthusiastic and energetic • Adapt to each customer’s needs – give them an individual experience that exceeds their expectations, e. g.: o Be patient with customers who need help, offer to explain the menu o Get to know regular customers and treat them individually o Use positive gestures, e. g. offer to clear trays, help parents with pushchairs or make a child’s visit special • Use initiative and confidence when interacting with customers • Answer customer queries confidently and professionally – keep up-to-date with knowledge on our food and promotions • Treat all customers and colleagues with courtesy and respect • Work as a supportive team member McDonald's is an equal opportunities employer. Position Attributes Quality, Service & Cleanliness • Complete tasks and activities in line with training, company guidelines and management direction • Adhere to McDonald’s standards of quality, service and cleanliness • Follow all workplace safety, security and food hygiene procedures • Follow our guidelines and take pride in your personal appearance • Take responsibility for your training in all areas; look for opportunities to improve and develop Back to top no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",null,Ireland
Crew Member,5218047566,"Position Description Join us and you'll become part of a crew, or a team, that works together to provide the best customer service . If you've visited one of our restaurants before, you’ve probably got some idea of what's involved in working here. But you might not realise the variety and scope of the role. We want every McDonald's customer to have a brilliant experience, every time they visit. That means hot food in a clean and friendly restaurant. As a Crew Member, you'll make it happen, whether you're preparing food, serving on the till or being out in the dining areas looking after our customers' needs. A franchised restaurant is a restaurant operated by a local business person trading under the McDonald's name. Currently most of our restaurants in Ireland are franchised but from a customer point of view there's no difference. Position Requirements Quite simply, you'll be working in our fast moving, high energy environment and we’re looking for a genuine smile plus an ability to connect with customers and make them feel valued. Position Attributes To join us as a Crew Member you’ll need to be confident in approaching and dealing with diverse groups of people. Friendly, courteous and helpful behaviour will come naturally to you and you’ll work well as part of a team. Effective communication skills such as attentive listening, face-to-face verbal communication and eye contact are a must. You’ll also need to understand the importance of maintaining high standards of quality and service as well as cleanliness. The ability to maintain high energy levels whilst working both efficiently and productively is essential. Finally, your appearance should be smart and clean. Additional Information N/A Back to top no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",null,Ireland
Crew Member - Gorey Motorway services,5233433642,"Position Description What I Do • Deliver hot fresh food, in a clean and friendly restaurant, giving customers a great experience each visit, every time • Consistently deliver the highest standards of quality, service and cleanliness in the restaurant • Provide friendly, fast and accurate service Position Requirements Deliver A Great Customer Experience • Prepare the customer’s meal with care and respect – give your customers gold standard food and drink every time • Make it special – be welcoming, personalise your comments and connect with your customers • Make it genuine – give the customer your full attention, smile, use eye contact and body language that is enthusiastic and energetic • Adapt to each customer’s needs – give them an individual experience that exceeds their expectations, e. g.: o Be patient with customers who need help, offer to explain the menu o Get to know regular customers and treat them individually o Use positive gestures, e. g. offer to clear trays, help parents with pushchairs or make a child’s visit special • Use initiative and confidence when interacting with customers • Answer customer queries confidently and professionally – keep up-to-date with knowledge on our food and promotions • Treat all customers and colleagues with courtesy and respect • Work as a supportive team member McDonald's is an equal opportunities employer. Position Attributes Quality, Service & Cleanliness • Complete tasks and activities in line with training, company guidelines and management direction • Adhere to McDonald’s standards of quality, service and cleanliness • Follow all workplace safety, security and food hygiene procedures • Follow our guidelines and take pride in your personal appearance • Take responsibility for your training in all areas; look for opportunities to improve and develop Back to top no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",null,Ireland
Crew Member,5221345406,"Position Description What I Do • Deliver hot fresh food, in a clean and friendly restaurant, giving customers a great experience each visit, every time • Consistently deliver the highest standards of quality, service and cleanliness in the restaurant • Provide friendly, fast and accurate service Position Requirements Deliver A Great Customer Experience • Prepare the customer’s meal with care and respect – give your customers gold standard food and drink every time • Make it special – be welcoming, personalise your comments and connect with your customers • Make it genuine – give the customer your full attention, smile, use eye contact and body language that is enthusiastic and energetic • Adapt to each customer’s needs – give them an individual experience that exceeds their expectations, e. g.: o Be patient with customers who need help, offer to explain the menu o Get to know regular customers and treat them individually o Use positive gestures, e. g. offer to clear trays, help parents with pushchairs or make a child’s visit special • Use initiative and confidence when interacting with customers • Answer customer queries confidently and professionally – keep up-to-date with knowledge on our food and promotions • Treat all customers and colleagues with courtesy and respect • Work as a supportive team member McDonald's is an equal opportunities employer. Position Attributes Quality, Service & Cleanliness • Complete tasks and activities in line with training, company guidelines and management direction • Adhere to McDonald’s standards of quality, service and cleanliness • Follow all workplace safety, security and food hygiene procedures • Follow our guidelines and take pride in your personal appearance • Take responsibility for your training in all areas; look for opportunities to improve and develop Additional Information N/A Back to top no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",null,Ireland
Crew Member/Carlow Town/Part Time,5235762754,"Position Description What I Do • Deliver hot fresh food, in a clean and friendly restaurant, giving customers a great experience each visit, every time • Consistently deliver the highest standards of quality, service and cleanliness in the restaurant • Provide friendly, fast and accurate service Position Requirements Deliver A Great Customer Experience • Prepare the customer’s meal with care and respect – give your customers gold standard food and drink every time • Make it special – be welcoming, personalise your comments and connect with your customers • Make it genuine – give the customer your full attention, smile, use eye contact and body language that is enthusiastic and energetic • Adapt to each customer’s needs – give them an individual experience that exceeds their expectations, e. g.: o Be patient with customers who need help, offer to explain the menu o Get to know regular customers and treat them individually o Use positive gestures, e. g. offer to clear trays, help parents with pushchairs or make a child’s visit special • Use initiative and confidence when interacting with customers • Answer customer queries confidently and professionally – keep up-to-date with knowledge on our food and promotions • Treat all customers and colleagues with courtesy and respect • Work as a supportive team member McDonald's is an equal opportunities employer. Position Attributes Quality, Service & Cleanliness • Complete tasks and activities in line with training, company guidelines and management direction • Adhere to McDonald’s standards of quality, service and cleanliness • Follow all workplace safety, security and food hygiene procedures • Follow our guidelines and take pride in your personal appearance • Take responsibility for your training in all areas; look for opportunities to improve and develop Additional Information N/A Back to top no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",null,Ireland
Cleaner,5238538977,"About the role Estia Health Kilbride are looking for experienced Cleaners to join their team on a Permanent Part Time and Casual basis, working across a range of shifts (including weekdays and weekends). As a Cleaner at Estia Health, you will support our residents’ and team by maintaining a safe, clean and home-like living environment. The role involves: Cleaning duties including mopping, vacuuming, dusting, waste management, restocking of supplies, cleaning and sorting laundry Adhering to infection control principles, WHS requirements including the safe storage and use of chemicals and complete cleaning requirements according to facility schedules Maintaining adequate supplies of toilet paper, soap and other cleaning and hygiene supplies for resident use. What we will do for youAt Estia Health, our people are the heart of our organisation, we love to see our team develop their careers with us Join one of Australia's leading aged care providers in one of the fastest growing industries Work in your local community and make a difference to the lives of our residents Develop and expand your own skillset with regular training and development opportunities Estia offers a range of benefits including attractive remuneration packages with workplace banking, novated leases and EAP services Annual Flu Shot provided About you You’ll bring to the role your passionate and caring nature and a drive to maintain a clean and inviting environment for our residents, visitors and team. You will also have: Certificate II or III in Cleaning (highly regarded) Experience in a similar or related role Knowledge of and experience in safe chemical handling Work Health and Safety knowledge and a commitment to keeping yourself and others safe The right to work in Australia no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",null,Ireland
Janitor/Caretaker,5236753850,"Job OverviewI am currently recruiting for a role of Caretaker/Janitor in Tullamore, Co. Offaly The main purpose of this role is to provide high standard of all Janitorial services. Main working hours are Monday to Friday 6am to 2:30pm. Duties: Cleaning all areas of site (sweeping, mopping, dusting)Maintain high levels of hygiene all around warehouseRemoval and segregation of waste bagsCleaning bathrooms and production floor or any other required are on the siteUse of PPEExperience:Experience using cleaning machinery including buffers and scrubber dryersManual HandlingPrevious Janitorial or similar experience requiredThis is a temporary full-time position on week-to-week basis. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",null,Ireland
Housekeeping Supervisor w/ English,5238538142,"Type of positionFull-time positionKey languagesFluent level of EnglishSectorHospitalityAbout our ClientAre you a hospitality passionate? Would you like your next position to be based in beautiful Ireland ? We are looking for ladies and gentlemen to work on one of the most touristic locations in the island! Excited? We are! Feel free to apply below for more information. The OfferSupervise, delegate and control daily cleaning tasks throughout the hotel. Make sure all cleaning activities are carried out in accordance with hotel policies. Responsible for teaching all necessary techniques and skills to the housekeeping staff. Maintain the quality of cleaning activities by performing routine checks. Communicating with other supervisors to facilitate smooth shift transitions RequirementsExcellent communication skills in EnglishExperience in housekeeping and any Rooms Division department will be a plus Genuine care giver. Able to multi-task, proactive and good with time managementLeadership experience is a plus!BenefitsCompetitive hourly salary based on profile and experienceAccommodation provided for a minimum feeInitial training, and continuous learning opportunitiesTeam building activitiesDiscounts on all outlets and different services for you and your family and friendsThe Process Submit your application and don’t forget to send an updated CV Get a call by our Recruitment Specialist Start your interview process Get selected Start your journey! no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",null,Ireland
Industrial Cleaning Operative - Louth,5240705302,"INDUSTRIAL CLEANING OPERATIVE Location:\u00A0Louth Industrial Estate (LN11) Hours of work:\u00A035 hours per week during the times of 7am until 5pm\u00A0Monday to\u00A0Friday (Occasional Saturday) Pay rate:\u00A0\u00A310.00 per hour\u00A0 The Role:\u00A0We are looking for someone ideally that has potential previous experience in various industrial and commercial cleaning. Having a good background knowledge and or experience to be able strip and seal all floor types, high level cleaning (we can provide the pasma and ipaf training if not already got) all types of industrial cleaning kitchens\/extractions etc industrial carpet cleaning, a reliable\/conscious good all-rounder with an eye for detail to provide high standards we adhere to. After the temp term there will be a full time position, higher rates of pay, inclusion into our local ops bonus scheme each month, further and on-going training. Full driving license, DBS check (done prior to starting), some basic knowledge of cleaning equipment would be beneficial APPLY NOW OR CALL US TODAY on 01472 362477 TO BOOK YOUR REGISTRATION APPOINTMENT! This role would suit:\u00A0Cleaning Operative, Cleaning Assistant, General Operative, Production Operative Commutable from:\u00A0Louth, Mablethorpe, Grimsby, Cleethorpes, Immingham, Stallingborough, Laceby, Waltham, Humberston, Holton le Clay, Caistor, Contact: amy french Reference: Totaljobs\/AF-62 Job ID: 94991023 no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",null,Ireland
Industrial Cleaning Operative - Louth,5240705640,"INDUSTRIAL CLEANING OPERATIVELocation:\u00A0Louth Industrial Estate (LN11)Hours of work:\u00A035 hours per week during the times of 7am until\u00A0 5pm\u00A0Monday to\u00A0Friday (Occasional Saturday)Pay rate:\u00A0\u00A310.00 per hour\u00A0The Role:\u00A0We are looking for someone ideally that has potential previous experience in various industrial and commercial cleaning. Having a good background knowledge and or experience to be able strip and seal all floor types, high level cleaning (we can provide the pasma and ipaf training if not already got) all types of industrial cleaning kitchens\/extractions etc industrial carpet cleaning, a reliable\/conscious good all-rounder with an eye for detail to provide high standards we adhere to. After the temp term there will be a full time position, higher rates of pay, inclusion into our local ops bonus scheme each month, further and on-going training.Full driving license, DBS check (done prior to starting), some basic knowledge of cleaning equipment would be beneficialAPPLY NOW OR CALL US TODAY on (phone number removed) TO BOOK YOUR REGISTRATION APPOINTMENT! This role would suit:\u00A0Cleaning Operative, Cleaning Assistant, General Operative, Production OperativeCommutable from:\u00A0Louth, Mablethorpe, Grimsby, Cleethorpes, Immingham, Stallingborough, Laceby, Waltham, Humberston, Holton le Clay, Caistor no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",null,Ireland
Cleaner,5244830785,"CLEANER WANTED TO PROVIDE EXCELLENT STANDARDS OF WORKIf you pride yourself in maintaining the highest of standards, we'd like to talk to you. You will be responsible for daily cleaning regimes within our store, all the time being a key part of a friendly, family culture in which we trust and respect one other. One team working together to create amazing value for our customers. Yes, we work hard, but it goes hand-in-hand with having fun. What Your Day Will Look LikeAs a Cleaner you will: Ensure the entire store and surrounding areas are clean and tidy Clean and dust shop floor fixtures and fittings and around till areas Mop floors and vacuum carpets Clean colleague areas such as the kitchen, toilets and staff rooms Mop and tidy staircases Ensure warehouse and yard areas are free from debris and tidy Use cleaning equipment and cleaning chemicals, e. g. vacuum cleaner and mop, detergent Completing cleaning schedule paperwork Work as part of the store team to create and maintain a fun and friendly environment Live the company values focussing on taking individual responsibility working towards team delivery You'll need to be as flexible as possible in the hours you can work, we may require you to work shifts which include weekends, early mornings and evenings. Cleaner Requirements: Can work alone without supervision Is reliable and responsible with a flexible approach to work Previous cleaning experience desirable Able to follow clear directions Good organisational skills to ensure all duties are complete within the required timeframe An awareness of basic Health and Safety would be advantageous If you think that you are suitable for this Cleaner role, please apply now! no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",null,Ireland
Cleaner,5244826021,"Reference: CL/SF/18-10/66/9 Job Title: Cleaner Pay Rate: £12.50 Working Hours: Monday, Tuesday, Wednesday, Thursday, Friday - 12:00 - 13:00 - 5 hours per week Location: Limerick Would you be interested to join a leading cleaning company with a reputation for excellence? Atalian Servest is currently recruiting for a Cleaner to join our passionate and driven team in Limerick! Your primary responsibilities will include: • Cleaning floors, communal areas no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",null,Ireland
